pair_index,left_id,right_id,left_runtime_s,right_runtime_s,serial_runtime_s,ideal_parallel_runtime_s,complete
410,spooky-author-identification__63c1baf8d3de4a68bf28b9e79e75b5c9,spooky-author-identification__e7c732b5af6e4f24990e1180ff68baa8,187.7773744650185,100.67363724904135,288.45101171405986,187.7773744650185,1
411,spooky-author-identification__18b5ee4cdd9f40fe8a3049f7fd5fc1b1,spooky-author-identification__e7c732b5af6e4f24990e1180ff68baa8,90.66132937499788,100.67363724904135,191.33496662403923,100.67363724904135,1
412,spooky-author-identification__3d00c4aebe36403ebe3eff1bbdd56677,spooky-author-identification__dfcb7ef459494f05b0e7ff855f02b60b,108.73843206407037,106.81789503607433,215.5563271001447,108.73843206407037,1
413,spooky-author-identification__3d00c4aebe36403ebe3eff1bbdd56677,spooky-author-identification__8d7f402e487f42068324b117cff52ae6,108.73843206407037,863.6493106139824,972.3877426780527,863.6493106139824,1
414,spooky-author-identification__8d7f402e487f42068324b117cff52ae6,spooky-author-identification__dfcb7ef459494f05b0e7ff855f02b60b,863.6493106139824,106.81789503607433,970.4672056500567,863.6493106139824,1
415,spooky-author-identification__1b49d7d9fbbc46b39ffa5809a9dd77da,spooky-author-identification__2328f83abb314718ba390c1b1a2103d2,108.91500268899836,107.46631259797141,216.38131528696977,108.91500268899836,1
416,spooky-author-identification__1b49d7d9fbbc46b39ffa5809a9dd77da,spooky-author-identification__68c7333029ba4fac9b6fce97dd69c07d,108.91500268899836,870.8527706699679,979.7677733589662,870.8527706699679,1
417,spooky-author-identification__2328f83abb314718ba390c1b1a2103d2,spooky-author-identification__68c7333029ba4fac9b6fce97dd69c07d,107.46631259797141,870.8527706699679,978.3190832679393,870.8527706699679,1
418,spooky-author-identification__1fdd4ff849e84123b13e279ee482426f,spooky-author-identification__ef673af7dea3400f87530bf31db97dcd,130.2575206659967,194.20167341805063,324.45919408404734,194.20167341805063,1
419,spooky-author-identification__10311801ac2e42238a1982c3ed35f6f6,spooky-author-identification__d44dcef51d8f4ed29af7b1271970ebfe,96.57721582101658,114.89217128406744,211.46938710508402,114.89217128406744,1
420,spooky-author-identification__64a9c1d286a34d31871e821b8d0a612e,spooky-author-identification__d44dcef51d8f4ed29af7b1271970ebfe,94.74711193598341,114.89217128406744,209.63928322005086,114.89217128406744,1
421,spooky-author-identification__10311801ac2e42238a1982c3ed35f6f6,spooky-author-identification__64a9c1d286a34d31871e821b8d0a612e,96.57721582101658,94.74711193598341,191.324327757,96.57721582101658,1
422,spooky-author-identification__06a4f62088f54d78ae1bf9a2a8c80b7d,spooky-author-identification__5e0cb8c7f77b441998884fe4c73de547,143.08775932702702,89.39742982806638,232.4851891550934,143.08775932702702,1
423,spooky-author-identification__482e909161f84cd8baa3a8af03110ddf,spooky-author-identification__5e0cb8c7f77b441998884fe4c73de547,124.05691015603952,89.39742982806638,213.4543399841059,124.05691015603952,1
424,spooky-author-identification__6a11513844dd4727b3d74fa94c3cd1b3,spooky-author-identification__9e276927daa34e7da5552c525c22abb5,92.47293609101325,90.18200909206644,182.6549451830797,92.47293609101325,1
425,spooky-author-identification__9e276927daa34e7da5552c525c22abb5,spooky-author-identification__ea08b6cd8ac545fe887d941962f2344f,90.18200909206644,92.74660948792007,182.9286185799865,92.74660948792007,1
426,spooky-author-identification__6a11513844dd4727b3d74fa94c3cd1b3,spooky-author-identification__ea08b6cd8ac545fe887d941962f2344f,92.47293609101325,92.74660948792007,185.21954557893332,92.74660948792007,1
427,spooky-author-identification__4ad6e7b3b2114277a2b684e5b2c2e15b,spooky-author-identification__5234cd5d163e4d50b9b2f6d24b01e83a,117.91118981002364,95.41299234901089,213.32418215903454,117.91118981002364,1
428,spooky-author-identification__4ad6e7b3b2114277a2b684e5b2c2e15b,spooky-author-identification__b6ba1527d85e41b2bd40272511a6dea1,117.91118981002364,100.73082429601345,218.6420141060371,117.91118981002364,1
429,spooky-author-identification__5234cd5d163e4d50b9b2f6d24b01e83a,spooky-author-identification__b6ba1527d85e41b2bd40272511a6dea1,95.41299234901089,100.73082429601345,196.14381664502434,100.73082429601345,1
430,spooky-author-identification__10ea1496c5804d91b7c29f68cd0a51ec,spooky-author-identification__bc4d46a0b1b7405f9fc97fba3b4038f5,42.04419084498659,35.188774585025385,77.23296543001197,42.04419084498659,1
431,spooky-author-identification__10a071c0f4e24ee9bbe42ee229f48310,spooky-author-identification__c29227f72c2e41b2845ca43ff02af53b,110.60164790193085,95.41110578295775,206.0127536848886,110.60164790193085,1
432,spooky-author-identification__67d0ed9366ec469c90b946690230674a,spooky-author-identification__c29227f72c2e41b2845ca43ff02af53b,181.24398831801955,95.41110578295775,276.6550941009773,181.24398831801955,1
433,spooky-author-identification__10a071c0f4e24ee9bbe42ee229f48310,spooky-author-identification__67d0ed9366ec469c90b946690230674a,110.60164790193085,181.24398831801955,291.8456362199504,181.24398831801955,1
434,spooky-author-identification__4b18bde456ea4425bb0037acf79d65d1,spooky-author-identification__c3e52d98fe33431d82bfa8fd2fde97d4,134.5500568820862,91.25608701701276,225.80614389909897,134.5500568820862,1
435,spooky-author-identification__c3e52d98fe33431d82bfa8fd2fde97d4,spooky-author-identification__d858b4f4c47d441ba5c5ea62d6b5ae06,91.25608701701276,285.23439437302295,376.4904813900357,285.23439437302295,1
436,spooky-author-identification__4b18bde456ea4425bb0037acf79d65d1,spooky-author-identification__d858b4f4c47d441ba5c5ea62d6b5ae06,134.5500568820862,285.23439437302295,419.78445125510916,285.23439437302295,1
437,spooky-author-identification__1fee50f27e0e4c70b9a97581c67a13f8,spooky-author-identification__26496ccb443f48eab21e0286a44dc7d8,117.50311341893394,93.23093723098282,210.73405064991675,117.50311341893394,1
438,spooky-author-identification__26496ccb443f48eab21e0286a44dc7d8,spooky-author-identification__ed7e7e86168040b49be75498814cc06a,93.23093723098282,102.38789534696843,195.61883257795125,102.38789534696843,1
439,spooky-author-identification__1fee50f27e0e4c70b9a97581c67a13f8,spooky-author-identification__ed7e7e86168040b49be75498814cc06a,117.50311341893394,102.38789534696843,219.89100876590237,117.50311341893394,1
440,spooky-author-identification__8273786f0601456d929f4ac41cde76a5,spooky-author-identification__e24a9f6a4eab4addbe6730e281245605,204.53106512501836,156.15637443296146,360.6874395579798,204.53106512501836,1
441,spooky-author-identification__2aa97245b4ec4341b5e04f0beb6d5455,spooky-author-identification__8273786f0601456d929f4ac41cde76a5,120.30558560707141,204.53106512501836,324.83665073208977,204.53106512501836,1
442,spooky-author-identification__2aa97245b4ec4341b5e04f0beb6d5455,spooky-author-identification__e24a9f6a4eab4addbe6730e281245605,120.30558560707141,156.15637443296146,276.46196004003286,156.15637443296146,1
443,spooky-author-identification__0a2c4dde0f104516925bc5952cda2033,spooky-author-identification__d47fdd9111614cbea99f98d8e6bcc826,265.52000811800826,217.15058398409747,482.67059210210573,265.52000811800826,1
444,spooky-author-identification__06fecaecc37543389926c7ae5f11ef8d,spooky-author-identification__d47fdd9111614cbea99f98d8e6bcc826,107.23971387301572,217.15058398409747,324.3902978571132,217.15058398409747,1
445,spooky-author-identification__06fecaecc37543389926c7ae5f11ef8d,spooky-author-identification__0a2c4dde0f104516925bc5952cda2033,107.23971387301572,265.52000811800826,372.759721991024,265.52000811800826,1
446,spooky-author-identification__062af84e3bb5437dbb9041bdd71e5dd9,spooky-author-identification__2fe69475dc2a4d0b86655450c9f5931a,367.7656737419311,91.72399126004893,459.48966500198003,367.7656737419311,1
447,spooky-author-identification__062af84e3bb5437dbb9041bdd71e5dd9,spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,367.7656737419311,104.17253413097933,471.9382078729104,367.7656737419311,1
448,spooky-author-identification__2fe69475dc2a4d0b86655450c9f5931a,spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,91.72399126004893,104.17253413097933,195.89652539102826,104.17253413097933,1
449,spooky-author-identification__9dfb7fd1bea84d88a701917db932f888,spooky-author-identification__d19d28a646b849769a2fdee8fe386a93,218.91360570199322,255.60835037904326,474.5219560810365,255.60835037904326,1
450,spooky-author-identification__43beedcaff614c77b647d0f14f69b552,spooky-author-identification__6b12a84b688f4f6a960fd55738abc4ea,177.0249837830197,115.58330308902077,292.6082868720405,177.0249837830197,1
451,spooky-author-identification__43beedcaff614c77b647d0f14f69b552,spooky-author-identification__91312126cd4b4090b097df3734ff8028,177.0249837830197,406.4544984989334,583.4794822819531,406.4544984989334,1
452,spooky-author-identification__6b12a84b688f4f6a960fd55738abc4ea,spooky-author-identification__91312126cd4b4090b097df3734ff8028,115.58330308902077,406.4544984989334,522.0378015879542,406.4544984989334,1
453,spooky-author-identification__1f5d26882bab4888878c462936f166ff,spooky-author-identification__2b0cfbc8c7ff4588824039a165c87680,231.5700384939555,180.70263943297323,412.27267792692874,231.5700384939555,1
454,spooky-author-identification__23b917df4c9a4e208ba5d8fbfa8dcdd7,spooky-author-identification__2b0cfbc8c7ff4588824039a165c87680,88.8592367490055,180.70263943297323,269.56187618197873,180.70263943297323,1
455,spooky-author-identification__1f5d26882bab4888878c462936f166ff,spooky-author-identification__23b917df4c9a4e208ba5d8fbfa8dcdd7,231.5700384939555,88.8592367490055,320.429275242961,231.5700384939555,1
456,spooky-author-identification__13aa54d68a234dda8ade483cd59e5605,spooky-author-identification__f3db39b719504c96ad99e600781a5ddd,101.58772661502007,106.90793694800232,208.4956635630224,106.90793694800232,1
457,spooky-author-identification__0b6d38a5c9f647779879d74baffe65e4,spooky-author-identification__e76dd3275793469aa29ff8c1619236db,269.14007025794126,818.8828934340272,1088.0229636919685,818.8828934340272,1
458,spooky-author-identification__0b6d38a5c9f647779879d74baffe65e4,spooky-author-identification__71d4dc4eb99a47d7a8225715d4ad3774,269.14007025794126,668.5515701239929,937.6916403819341,668.5515701239929,1
459,spooky-author-identification__71d4dc4eb99a47d7a8225715d4ad3774,spooky-author-identification__e76dd3275793469aa29ff8c1619236db,668.5515701239929,818.8828934340272,1487.43446355802,818.8828934340272,1
460,spooky-author-identification__581e71e9c9ea42b19638841cd01ab5ed,spooky-author-identification__72062459bfdb4d2c84a218bd8a173d4f,105.02572731697,366.82458891300485,471.85031622997485,366.82458891300485,1
461,spooky-author-identification__72062459bfdb4d2c84a218bd8a173d4f,spooky-author-identification__bf4fc390474547989de5c60bf16ed4b6,366.82458891300485,107.84468383400235,474.6692727470072,366.82458891300485,1
462,spooky-author-identification__581e71e9c9ea42b19638841cd01ab5ed,spooky-author-identification__bf4fc390474547989de5c60bf16ed4b6,105.02572731697,107.84468383400235,212.87041115097236,107.84468383400235,1
463,spooky-author-identification__789703b0e1c348e695596428d21fac38,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,1253.711937227985,1190.359983174014,2444.071920401999,1253.711937227985,1
464,spooky-author-identification__6c335bdbd9554100adb80b8bddc6d597,spooky-author-identification__a0701057fc70486b95c5d6fb82c4ecfd,107.46536138199735,227.08419407298788,334.54955545498524,227.08419407298788,1
465,spooky-author-identification__4d13dd0b3f7c430a8316d6bdf1bed0a3,spooky-author-identification__ad356e5a65614dcab14f45ed40e09dfc,193.31426633300725,107.16095660207793,300.4752229350852,193.31426633300725,1
466,spooky-author-identification__116f980a416c4075b0d800a2a37c0402,spooky-author-identification__cca4e5c42c2d4e01b088597091b40323,201.36850047903135,395.9898203619523,597.3583208409837,395.9898203619523,1
467,spooky-author-identification__116f980a416c4075b0d800a2a37c0402,spooky-author-identification__1e98a07137aa497198172a9b84accae8,201.36850047903135,701.0248733779881,902.3933738570195,701.0248733779881,1
468,spooky-author-identification__1e98a07137aa497198172a9b84accae8,spooky-author-identification__cca4e5c42c2d4e01b088597091b40323,701.0248733779881,395.9898203619523,1097.0146937399404,701.0248733779881,1
469,spooky-author-identification__d07a3547c4cb4481b638bf22d3263d94,spooky-author-identification__d7d55ad7f1244ab484c29149b3d82961,168.2120447200723,134.1795397090027,302.391584429075,168.2120447200723,1
470,spooky-author-identification__684c25a7fff241858c74817feb691c7f,spooky-author-identification__d07a3547c4cb4481b638bf22d3263d94,201.7229632360395,168.2120447200723,369.9350079561118,201.7229632360395,1
471,spooky-author-identification__684c25a7fff241858c74817feb691c7f,spooky-author-identification__d7d55ad7f1244ab484c29149b3d82961,201.7229632360395,134.1795397090027,335.9025029450422,201.7229632360395,1
472,spooky-author-identification__10d778aa91b545458537c125e193534b,spooky-author-identification__ad3c56fc08d8498abb57bc76b518de95,135.38967024500016,138.48182057100348,273.87149081600364,138.48182057100348,1
473,spooky-author-identification__10d778aa91b545458537c125e193534b,spooky-author-identification__10f39ca357d44e97bac3e170bd4152aa,135.38967024500016,124.59912089596037,259.98879114096053,135.38967024500016,1
474,spooky-author-identification__10f39ca357d44e97bac3e170bd4152aa,spooky-author-identification__ad3c56fc08d8498abb57bc76b518de95,124.59912089596037,138.48182057100348,263.08094146696385,138.48182057100348,1
475,spooky-author-identification__186277b8ad434e33a4dde4dfcba6e347,spooky-author-identification__f46bd0e11cf141caa6f0743979d219c8,59.44189981301315,93.21380403399235,152.6557038470055,93.21380403399235,1
476,spooky-author-identification__d3c9b877c87a42ae82b24c92c1f4ee63,spooky-author-identification__f46bd0e11cf141caa6f0743979d219c8,199.5816345679923,93.21380403399235,292.79543860198464,199.5816345679923,1
477,spooky-author-identification__186277b8ad434e33a4dde4dfcba6e347,spooky-author-identification__d3c9b877c87a42ae82b24c92c1f4ee63,59.44189981301315,199.5816345679923,259.02353438100545,199.5816345679923,1
478,spooky-author-identification__0fe57476f6a94065ab05ad56977e3648,spooky-author-identification__7c7a621882f44f92ae5bd775ea835151,55.745443337014876,40.741898226959165,96.48734156397404,55.745443337014876,1
479,spooky-author-identification__1b22170018d948d9bfdcea5a2a990736,spooky-author-identification__7c7a621882f44f92ae5bd775ea835151,45.191249622032046,40.741898226959165,85.93314784899121,45.191249622032046,1
480,spooky-author-identification__57c1247ec1f948ebac532966b070414a,spooky-author-identification__93f683e65650430bb8745b762ddbcce3,224.35127250500955,164.33344750700053,388.6847200120101,224.35127250500955,1
481,spooky-author-identification__724d11002aef40bda5058a3c92042a2c,spooky-author-identification__93f683e65650430bb8745b762ddbcce3,261.14057056599995,164.33344750700053,425.4740180730005,261.14057056599995,1
482,spooky-author-identification__664ec302958c44b4a88901c939bf6339,spooky-author-identification__dde400f7b085490ba5bc06dbdb576e99,42.88349154300522,54.45241145498585,97.33590299799107,54.45241145498585,1
483,spooky-author-identification__664ec302958c44b4a88901c939bf6339,spooky-author-identification__9b1ae0418eb546ca970059efa4ee646f,42.88349154300522,44.7300155130215,87.61350705602672,44.7300155130215,1
484,spooky-author-identification__0383f7fd0e814f5a90ef0a5ce1470b5d,spooky-author-identification__36d2ed490c364756a68b664763cfa1a0,177.77854612504598,159.26137093501166,337.03991706005763,177.77854612504598,1
485,spooky-author-identification__30ac688fa63d4aefbe19744d0e68cb47,spooky-author-identification__36d2ed490c364756a68b664763cfa1a0,105.99282753799343,159.26137093501166,265.2541984730051,159.26137093501166,1
486,spooky-author-identification__0383f7fd0e814f5a90ef0a5ce1470b5d,spooky-author-identification__30ac688fa63d4aefbe19744d0e68cb47,177.77854612504598,105.99282753799343,283.7713736630394,177.77854612504598,1
